Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Amount,Class
15485,-0.6252110290491393,-0.7249332014021351,0.6686766253513171,0.2600606381128221,-0.40200461633872037,0.7212265437487376,-1.4424829255929468,0.1150015278524572,-1.238923653562756,-1.2059913435250629,2.743551452859606,0
136602,1.1262000871891409,-0.2736960962323843,0.48716444022019184,0.6575244134851105,0.44142149949092546,-0.8649506516308265,-0.3645491465350236,-1.4615561772508157,0.49179633158807967,1.7020551540159257,102.64659732545513,0
23419,-2.4524069234322625,1.5579688491529242,-0.18612234775216957,-0.7686863140700423,-0.17463785180993016,-1.4850221582808978,1.0479420617521424,-0.33539572277379287,-0.7386308120260694,-0.16805506568836506,220.53730180301082,0
150334,-1.628524966635811,-0.35380666651458875,-1.2003587463033485,1.4235782029990198,-0.3655826245023269,0.2763737230933523,-0.21841193597251027,-0.2834840854582331,0.21096628758662087,-0.7306436648021343,153.33030656050389,0
82074,-1.529348320513359,-2.6359678675891267,0.701496868118987,0.793608687036212,1.1930385845947082,-0.1490393161701822,-0.3219925272935952,-0.5077231133031412,-0.4165576298382029,1.1197903507401872,58.03711350471397,0
69042,0.13234769950874692,0.2544017716507839,0.634903811584933,2.391554820991459,0.3827197930570508,0.04595939611876998,-0.3385983966149878,0.23491524751944107,-0.5870218183512091,0.4960923380768729,193.36313443905567,0
124249,0.7299114928828743,0.3153418589006538,0.493653565306088,-1.8455796353241616,-0.39581562010266425,1.3672728062820825,-0.09602740531935337,-1.2722947346239852,-0.1116023308429013,-0.7710174183652497,37.74123553984937,0
39384,0.6492287903050983,0.7573934689773892,-0.6476321135885404,-1.1235291209139948,1.5318999165445448,-0.1922990340290819,0.2248488160456383,0.48546452464674195,-1.2537001298982204,0.46266613681988766,44.69809445329793,0
2693,0.7068174293137341,0.9302561562419505,0.8849933860811098,0.2090692301178654,-0.9670682434720708,2.43776958805973,0.47978744298417564,-0.17388664158916786,-0.16944923748336765,0.1495974780735538,54.999763292752675,0
65953,-0.8634153048178157,1.2281375992865382,-1.209287841790728,-0.9636423018263676,-1.3325457737792592,-0.09061156023126084,1.8854767212662902,-0.1326942215270716,0.0667621253543897,-0.7954472358669886,212.66363837334598,0
53682,0.8653851340737699,1.3343318268520439,-0.16855634638378766,1.7573096398147392,1.1883472676215194,0.017684339431070815,0.6707432750579384,0.3054968869801836,0.021993992804293625,1.9131450564730104,86.35733992292609,0
127478,-0.09410264845951667,-0.32213957519006386,0.7817993113129117,0.5676867509345856,1.0034984535528646,-0.6279165225980826,0.34011770640464495,-0.5424680667061961,-1.0577156480700542,-0.041015421003463615,219.97867310212402,0
150159,1.508063646152072,1.1228921233039248,0.6285179141007702,-1.143660799663702,-1.1432683228290843,-0.24813440326135078,0.04675368604771875,1.3980015312032619,-2.779706885795537,-1.0332062627430956,104.70311090523919,0
108872,0.4483821014612595,1.3085625306211315,0.2033215939283166,-0.6843818211635349,1.5399151458903244,-2.06856352100417,0.6734781528121572,-1.0267586190287965,-0.05092317746369712,0.5630999275507254,99.34772775051496,0
82989,0.12754239437051024,-0.22317117147342025,-0.9755705659229487,0.7753142105196469,0.28304482013647975,0.16892899137085413,-0.25798930517393553,-0.378228102365573,-0.8413311618089765,0.9337402925373378,216.21851332477718,0
152617,-0.12529251563845517,-0.6024191006608333,0.7461736380790437,0.11677309999459812,-0.11016792583177916,-0.6252497601148851,-0.3288413083765391,1.8290608123260512,-0.501084120722546,0.47940691759648335,58.60026409452334,0
26641,-1.663753195031992,1.0491254172400255,-0.5665671945289692,0.05505462198696162,-0.3581825639655565,1.622591502232909,1.3434902081840627,-1.812334583770722,2.2588271219081886,-0.6783067325151962,125.04960007764771,0
22671,0.34989012011473747,-0.027855555377334452,0.6655839669441933,0.6973130389123985,-0.6414587654314053,0.4550140613820955,-0.18939514074721384,-1.487233867746243,-0.5616070350381638,-1.5636896853454252,104.05201893489706,0
160196,0.5190622236049256,-0.9774746369387358,0.5461283531935511,-0.7934964583353113,2.0203595354706008,0.060100193906401,0.6498230520728239,-0.786065099652139,0.8164960238933582,-0.012580063502112084,293.7670488428023,0
81264,-0.37247162239009696,1.7677318123639285,-2.4621201109260626,-1.9796569078072588,-0.680214622272303,-0.4233605562747566,0.3626246914354842,-0.6894445375093416,-0.01191838997282392,-0.20514267256779198,11.666234579941246,0
105787,0.14542301617487988,1.397294060681637,-0.3068176278607802,-1.2910466825150706,1.9208744192102758,0.5328082864567701,-1.5346307505399202,1.5590485786373618,-0.743422485108784,-0.5258822577251332,28.529671731336947,0
55609,0.5396545952539643,-0.3515118018992803,0.25582964843439365,-0.48755188204447686,0.9091963516995218,-0.7992857138662712,-1.14207823909438,0.028926864061550688,-1.4335259722884957,-2.10511118806279,97.6355355701615,0
19457,0.1293069751663404,0.38004746345902624,-1.2173048558630128,-0.4820467948282169,-1.3975182328438736,-0.09524507822534518,0.3904023439162669,-1.110038105091452,2.049178922684823,0.2781060190919608,195.5421388065267,0
83613,0.3203019330485454,0.6647502719530682,0.9842314424619487,-1.0976446495794714,1.054731334981796,-0.7900608725979532,-0.6927016366283786,0.19628916781476102,-2.1440401256746693,0.17562030822576033,102.69101850889021,0
27192,0.008576002002431258,0.33087932142350857,0.03905630269221133,0.7461709845642717,-1.0215171358638782,-0.9133232441222866,1.4645135502668567,2.1003632799853182,-0.005419438626362428,1.7152660421517096,26.965860630662732,0
9337,-0.6618977161867982,0.004199377329229072,0.042728130505955954,0.6940364054767219,-0.9145885803935441,-0.46801028500299935,0.5073496608803697,-2.198560739357011,0.38493525189229266,0.7639486156949223,98.59000179845614,0
160371,1.2408795720469028,-0.7027477766993865,2.2657126904956923,0.11636345136596042,-1.6847006939858256,-2.0646974899587525,1.5397407626758786,1.1059049859172725,2.22601888576669,0.010924485573555355,121.4304040711017,0
101570,0.41282207902281864,0.34564013990411424,1.5021708275409826,-0.09497371410501602,-0.026122672127904794,-1.1702694011216996,1.572469491542905,-1.4981433951345067,0.22856360669987755,-0.6147810737085848,97.82608887275296,0
144118,-1.7161072127711257,-0.41043229628233213,1.1806025060015,-1.568291355964205,-0.3811101548539942,0.4065015725605936,-1.8945803297587682,-1.3213897566641029,1.3820842349975802,0.05979460629015844,192.51429143085562,0
127534,-1.646571565698065,-1.5282248533564522,0.16665318110387498,-1.378103098339042,0.32012916497693505,0.7530099210641454,1.5162497734193843,1.4059075516402755,-0.6954196543338286,-1.6696379930182157,98.33992794579558,0
28699,0.7965837898100904,-0.7661030618529515,0.6521535261796981,0.3226323183103053,-1.2533061231994815,0.6035352591904276,0.14192101285235245,-0.5505242111902932,0.12742857271426894,-0.5116510232840712,110.03554996424103,0
48447,-0.9526901406292525,-0.5361540713968559,0.2840652070645226,-0.47592481153544475,-1.9288769827960086,-0.5416964737564463,0.2802016382406274,1.0675283146404824,1.689208495226213,0.12494783429007675,233.13773907792427,0
20309,-0.6057865262052162,-0.20550107974602289,0.975394420665162,0.5195145315819467,0.22154522390106024,-0.5808000934892528,-1.982116749044131,-1.9217560487326542,-1.6637364669420118,-0.29200667620471776,52.98729345614974,0
76213,0.16321025502735415,-0.3693531100465628,-0.5553423038633254,-0.9736220096156271,0.8362229368215294,-0.17315310179969787,-0.31469089369838404,-0.19821389844216022,-0.6788617934857746,-0.31135142677602534,109.8741683416161,0
169160,0.19202873344921131,1.8035613396506396,1.0236368684889219,0.8555399492531273,0.6580277789165053,0.7826968722466642,1.6571020105521643,-0.4176686877209948,1.0094039652752418,0.3564878887747759,24.074680740170745,0
24071,-0.3238150801807051,0.17290622295445826,0.7248149763107393,-0.8084661731053451,1.7582676811706,-0.5385347123056182,0.6021939790273997,0.09016738326328343,-0.1987097136555822,0.04005718226503185,47.216820614903696,0
136194,0.34542636035848484,-0.04579653672244556,1.243875040571261,-1.569883927543632,2.0598548112400503,-0.8429456615999527,0.37852681893202467,-0.6063569769056688,-0.37615891876102336,-1.6894179894802415,43.94965214026226,0
72303,0.7311266550111132,1.3373328801144235,-0.7125786628673275,1.1076963526575612,0.6224709161887462,0.4132340807846682,-1.2935521457432113,-1.2500954765732064,-0.8307859631004115,-0.3263875179599722,70.81166774761421,0
159765,0.3575262438372202,-0.5872694177661788,-0.1927797872386079,-0.1540367159667322,1.3568567742188886,-0.3594372740249021,1.3566333821834542,-2.7124904918479738,1.3478557813290364,1.2974061148626241,52.46357515048106,0
39504,1.0999049509178827,-0.8581055447681935,0.4331205346771937,1.1870441117189765,-0.9870817702880225,1.486747135799774,1.6389408273441899,2.6250863396216606,0.23093344082999473,0.2364246762624486,146.01933517654916,0
38044,0.7323450544216452,-1.238295688376046,0.44280638102091546,1.2059268076165879,-0.3070948847111013,1.0261542813968656,0.29144992321180624,-0.7306819638037806,-0.19780468589650635,-0.3797573399802421,30.554026879819705,0
134508,-1.0424616169312355,1.2264221645337021,-0.5451099902233371,1.5229805519099542,0.060929093849360114,-1.4069995779630793,-0.17102674654562436,-1.0627768274661644,0.5893493773781527,-0.2613627823268664,66.1020018441338,0
151836,-0.4430533997579966,1.2204495221749012,-0.6448176215288473,0.9824943391405768,1.296083449079435,-0.46694227575382025,0.880450194105647,-1.3285446781163972,0.2636894870694937,1.2222277083548394,61.32913196646945,0
11938,-1.933637041009678,0.6967591430191588,0.40745843994710923,0.016171798945745924,1.0623567007229204,1.212999364250198,0.7987686614735513,-0.8503008160355342,-0.8157111106269598,1.1173355400019835,238.1472893001078,0
131800,1.6320424999622984,0.4097975130732815,-0.26278296195061757,0.22117597872945746,0.9303688911586006,-1.4666864125858925,-0.10506072648024585,-1.1858557748623328,2.6570038209756204,0.13818604776861484,63.40240661808453,0
42918,0.5568494019360792,-2.03232092433206,-0.9315260487896285,0.6821376663389751,1.2088776042161127,1.0210487402680122,0.8932933122477806,0.12974386267144122,-1.0289034096876895,-0.19662338457323475,16.799832766573488,0
124040,-0.5871283872223454,0.6252544787960619,0.22364920529220952,-2.0255561949605245,0.5439034835448333,0.45412464617025505,-1.7663826639447804,1.5253332736995426,0.45818842986144465,1.2394011334213009,102.1979047195808,0
154697,1.2445802553962517,0.2722673844059976,-0.35170715638029,-0.18609097828243942,-0.15242848164633793,1.8643705569154128,-1.4841257771603906,-1.7707269577927929,-1.7040529171977674,-0.893931433572423,135.08404828428678,0
80077,1.0635657193860184,2.2461289659360117,-0.30303164099802926,-0.03470332002989009,-1.1884867219264321,0.31207941881966916,1.269177182543129,0.6977371281494539,3.1419669772877987,0.03302704296579728,12.234484990523036,0
69449,-1.096757167029321,0.7131281076945163,1.600163638865061,0.8264808703602766,-0.005391499726866356,-0.8936145016560537,0.8984186716271502,-0.9486019051858376,-1.3489517343057593,-0.3084693332099046,177.46343700449097,0
14397,-1.0489537353559772,-0.8926474234322223,-0.4269271760328953,-1.0465037291271424,0.8221220058189397,-1.1160327630094797,0.02001796829923024,2.0001921835221745,0.5535682717636239,0.4507570117123593,64.5391721884907,0
48984,-1.0766609345243296,-1.7786308332098035,1.2551984844532522,0.18841600829742838,-0.12593897294683368,-0.7174851860810817,0.02977926323462388,-0.8479798776553341,0.17401855662060367,0.2457339829213534,1.8071152401671142,0
111472,-1.0764972684096419,0.22128612173053255,0.6445062752738091,0.3058720550960282,-0.25333033115494624,0.14664128429746237,0.14084296655741527,0.18969693121766237,-1.1843049510191201,0.19732635061487788,24.74239349573001,0
113632,-0.002479831123160667,1.1161880644338484,-1.042539447482884,-0.9030632390960045,-0.28100531403006856,-0.19806649752477593,-0.35455702869701056,2.6314404054265177,2.0632470043519078,0.2990550748210432,33.31717897617453,0
165656,2.102436676981838,-0.25620957213998447,-0.3409167060919351,-0.2473277330778225,-0.4007896449794901,2.524396537823222,-0.0763631993206342,-0.3022964325386896,0.07701075749294407,-0.9673351969247053,11.727276066922727,0
37841,1.0941174590843372,-0.5465763122464581,-0.763537266641475,-0.2747790216527191,0.10401821396301843,0.31483718989519166,-2.25281705904917,-0.9674555188501185,-0.404099348870584,-0.796989331746887,81.09712139127144,0
103081,0.47340803004578785,-0.09724244006400126,-0.12351627109154253,-0.8058102916852656,-2.1203387412307233,1.2483763641981849,0.4315583692859805,-1.3431982196769263,0.7177104605479809,1.2681354929902422,86.17247765756363,0
118015,-0.43477492973360166,0.4624653058026509,0.10586239804805275,0.8246673344105617,-0.6026718845586638,-1.7499885488236653,1.1220902303222704,-0.9361492892709085,0.506604027501984,0.45085686648841533,48.891035853458234,0
61858,-0.2197403034028768,-0.3168217612917976,-0.24419983519242836,0.110821095133803,2.512407576578319,-0.3388596700993594,-0.3063534607713095,0.06559384568317861,1.0902745063442603,-1.4209845610727792,15.501698344371135,0
31024,1.0837352980540136,-0.9842244815608188,-1.3336515825838127,-0.8117587769496082,-0.8566506314107953,-0.14211146116354398,-1.0934867336859668,0.49818614225615515,0.6462341311577152,-1.2749914506155353,87.52855844068574,0
111488,-0.5499502194404766,0.6098515437996151,0.4947251804539964,0.04440721278635651,0.27385728039912516,-1.2876321964455335,0.3813612813584527,-0.10088537554607048,-0.6790431825585895,-1.532506273930319,29.421396376383527,0
82986,-2.033940616888496,-1.3813848745522488,1.8859903358828205,-1.5668084244584022,-1.1881483810458113,0.07183290770666434,0.12390388003001514,-0.23462429737885407,-2.003373748891115,0.8484893276377898,38.492122919905384,0
19198,0.534386305535943,-2.0413893251399187,1.0969469577703703,1.441529981722884,2.3525850789570026,-1.574329254232913,-1.3708973585001358,0.692672034252731,1.1826800550659773,0.8089526613585721,56.983969611548375,0
2747,-0.08710884336238948,0.9454098999771327,1.378274786335724,0.6835857452010828,-0.13305808467106844,1.1256787843696296,-1.4938296412142407,-0.7160561207339946,-0.6046277786017297,-0.030950647931934562,70.5102982450652,0
27350,1.2495307236517275,0.4211732265819475,0.7998062928201565,-1.6994189450976827,-0.22041692749820854,-1.079196944894296,2.163100942680612,1.1445503457443813,-0.680967783285462,-1.5366389009496022,36.898525448099555,0
161426,0.6410602694118086,1.4972961671819256,-1.2423102778762012,-1.7008040248478322,-0.0006063508722915782,-0.10387689697180454,0.7001692961660986,0.5475603466210137,-0.03396322587427318,1.049214853366791,5.007823220759363,0
134633,0.9092161664531274,1.428031485234788,0.09990554390240976,0.14596160971315017,-0.46432034449746645,-0.34608441717240807,0.7284699124729339,-0.1743750303653105,-0.3190076667528238,-0.01831685944285117,77.36598851473396,0
157504,0.14574961953687,1.3578215751162008,-0.06266709145549981,-0.6508753726957465,0.2747434730238986,-0.4476171560874035,-0.6219225113057055,0.8318881936558737,1.8315550672750278,-0.24646179191849052,55.34086939451088,0
136312,-0.1332247525482743,-0.41148304524296236,1.7643613162299692,-1.1858624587153284,-2.76371382510995,1.6190540309298447,-1.2260473960896476,-0.2866180384982139,-0.37743215506224964,1.2317484906985203,79.77809631706474,0
171890,-0.351572078600127,0.05858713754235319,0.0523185478224832,0.49082850061809546,-1.2856824182466773,-0.037312408246634995,0.13813170640272096,-0.5277382240281268,0.4040586174594176,-1.346369913487781,24.351403818083483,0
166319,0.06238739638016563,1.7951084483439408,-0.997641898797629,-0.0022809347591302735,-1.3941743517469143,-0.5948733611662425,-0.2221099619325858,-0.37465396781164767,0.053540630615501135,0.971609563251387,91.15211163331014,0
112727,-0.8286580363377946,0.9216347183538475,0.06363324036855514,0.9515140629429538,1.222203346207937,-2.174323564086647,-0.770522210834103,-0.6240292936405436,2.571372359688783,0.14900536690032426,44.21538551896016,1
89780,-0.2712755998478369,-0.6386476392429525,-1.6982696724070359,-0.4838277443560723,-0.6240274983156228,0.11489070783535889,0.44069880152824575,-0.802184669802885,0.3734973617270054,-0.9562457828666749,69.48982864326516,0
63208,0.3860033149598008,-0.049596762024746124,0.6126291196871992,0.7944379079988609,1.225258737089015,0.13348674544266484,1.2686210246032084,-0.9757745073909543,0.9089598292281312,0.45939041632785355,167.74314493888824,0
51663,1.6515462691922402,1.8739174210300353,-0.3144060115535965,0.9582884297050017,1.3899553668878237,-1.5070719231783871,-0.5124070871596969,2.2200187344232636,-0.30103611012090387,-2.9289513647010974,46.31931540269721,0
121101,0.8892858492141632,0.08067319560268284,0.12700608527854637,-0.6349290958382272,1.9288594336731266,0.7428444941153298,0.5218052744526738,0.7702947580796035,-0.6772903351163431,0.9309718858524483,24.83677333140435,0
117858,-1.0718568022324786,-0.1732792917738969,1.488235316869476,-1.468336561534095,1.4852192410127263,-0.24169845141648982,-2.3377548334351532,-1.3667317334829063,-0.9634775377351934,-0.6239293007827422,102.1031156614199,0
157686,1.6179705787882457,-0.6658030693259585,-2.7065184578148633,-0.47067423625913707,1.0309375680363249,-0.20653203654993924,-1.6347797780842788,-1.028091443849859,-1.0809864157740579,-0.5752862450859605,47.48571355216454,0
133272,-1.3481535740182657,0.922563516848142,0.6363657277529304,-0.32732019627485626,-1.1521693795200187,0.17803073467937236,0.12310608458760919,0.9243342829917818,-0.44373551486049023,1.194922134864996,83.39636992782171,0
39809,0.17466444887536464,2.0816487885643062,1.3593305349216147,-0.806950904465536,0.392603331057293,-1.8426181419156151,-1.6741982816823484,-0.49949433033576096,-0.875444928663746,-0.4933429500742559,21.989102872273875,0
146867,0.9700777779137266,0.7207730491405775,-0.3521247203036739,-0.4253212341618447,-0.051758984705300826,1.840943069937208,-0.4062747293897843,0.260528987074016,-2.2448029077073093,0.6758087300440805,24.663055786107634,1
110687,-1.0961230247380684,-0.03599541197724199,-0.41370916767461846,1.0708952313396154,-0.474773645483708,-2.2867179482154945,0.12575117253542017,-0.01419802441133914,-0.8620498814044937,0.09499988349703703,9.814155332518638,0
93557,-2.2406737864197477,-0.2937966501407942,0.14459450329648443,0.4914750636819405,0.17201569901585353,-1.0593126211177424,0.7130611809266041,0.9601385064797462,-1.2057621284555387,-0.18100613865961387,23.220228529982634,0
105186,-0.3774404902857792,-0.9001612335098023,-0.011876419701249552,0.53661172543583,-0.10535493870336059,-0.9884235827556973,0.16267197252071916,-2.0335006699905054,-0.3244610722095339,0.851165899490164,160.85762803182715,0
148216,0.17670735122650694,-0.9442167142768114,-0.06799786041492521,-0.3141213472548699,1.0847442427539598,-0.9950783093212762,-0.017378600008166226,-0.6853851123404602,1.862995915519793,1.2566136026534809,3.2750427900776558,0
85305,0.8376974384004884,1.3679853074424142,1.3548451723732498,1.0286426303030658,0.14493741478118077,-0.38248301745809177,0.10347776531318541,-0.5344066860233685,-1.9524868730106824,-0.2794990658000403,4.528597377038423,0
7400,0.15312256259107648,0.990708253703516,0.5381329645684658,0.8305079576600876,-1.065534689896944,1.1931708649751445,-0.7223627394889995,-0.6648695426239807,0.27084257735299466,0.3019182630492763,158.7904274305822,0
68385,-0.5601235450930988,-0.2499030608777983,1.1436757394048258,1.0184534592639736,-0.6429923901189591,-0.21268317022092195,-1.5953849001757456,-2.03909551324372,-1.2290524475926197,1.1230973613258104,16.557069824047254,0
30535,-0.3024668382073511,-0.814963984565443,-2.1331330350705104,-0.0365333499186106,0.12845173759775266,1.0658609987616374,0.7954382526692877,0.8089528990389954,-0.974036223117877,0.45949730607069206,198.55118868654728,0
60692,1.0302992136185285,0.6804110639374826,-0.3924770376174168,0.31794775732338143,1.2565691017269818,-0.19998848342256015,-0.3088649604353075,-1.8897046427529125,-0.2790723353428101,-1.7396270386845216,364.5761586724521,0
150354,-0.82632446281534,-1.0919853548814664,0.31734600575340993,1.076509511123356,0.4481860233417833,-0.7011924616466628,-0.3189783023385535,-1.3928512565683007,-1.3161625167818407,0.8460497149246927,57.691900227536195,0
46843,1.271071649674262,-0.707116004632279,-1.0433348430503362,-1.0629666560249948,-0.1444684152997933,-0.947046657840529,0.14754091186532844,0.07698841972489333,1.0185733031860407,0.29114430823604015,16.80485688887405,0
122537,0.45456348229965565,0.7440382706491612,-1.5913144958759071,0.636631484412815,-0.24506961831633636,-0.8831572450964771,-0.6485518560593707,0.8018573320401665,0.2740057850855715,0.05030652275532046,124.68670108353808,0
21949,-0.7036975461953431,0.640950608333397,0.6260136043956713,1.664990700082699,-0.5377297505004549,-0.7402293871800347,-2.6890425147584587,-0.12177312669317193,0.725329831984233,0.8619738352694734,42.65795193118952,0
113252,1.0032131997390237,2.05685222073102,0.5693594461724379,2.234478901349309,-0.7764818080596431,2.091284902424585,-0.3803760542195902,-0.2820189307630354,-0.11987254742287344,-0.21862071115873113,254.4662165073119,0
30746,-0.5050486511802895,1.273674247904694,2.0118259964426266,-1.3691365373494646,-0.6888323943245903,0.14274833604495665,-0.3887164909372275,0.3993987492785162,0.915985355945795,0.7493659422700412,143.53921500496276,0
33307,0.846407127836525,0.5091407622706997,0.13169568857100736,1.9701379824624783,2.1179236007049025,-0.6152297500176546,0.6122047872316672,1.8743764971778318,-0.7850445810000103,0.24313957431187702,49.06490208321084,0
55479,-1.2052992147801944,-0.9902629702618188,-0.6842000995617376,-0.4440436754637384,-1.1985260738412136,0.2945159895680461,-1.2247219839556684,-2.3651224531382886,1.9196196287975227,0.19792754909896695,60.65963907665942,0
31551,-1.4867707827003362,0.31642607304908366,0.4446551856669591,-0.9953553639240169,0.8907380837748904,-1.7177936237616322,0.29645893399855866,-0.04085793359600863,-0.11899797573089368,-1.1778966429805726,153.46733973054552,0
65215,-0.2830431742754161,-0.04741538103072218,-1.3744498919394217,-0.820228515972456,-2.1119182488641957,0.07792745210031338,0.07810120108432671,1.7785154362651796,0.3755549220325589,-0.5560420669153782,163.84301165616375,0
97579,-0.6901363319176066,-0.2361243499754889,0.6261465078264342,0.3878902463977857,0.5596990642209763,1.160258474608265,-0.3467541141524911,1.4370258981347397,-1.7200149493993497,1.0774375455856713,59.99835568147482,0
78832,-1.5831873289696967,0.1144759597954961,1.573412147525846,0.5581367230264489,-0.1057903878517124,-0.04057187281015166,-3.0477773123935967,-0.42383542189937645,-1.426675895220339,0.13441252790227645,106.28510660967102,0
139643,0.9352381613996269,-0.49377057774849925,-1.1944397580056998,0.5128436130793774,-1.3879460605665397,-0.7622414621295822,-0.010115911468911394,2.2184214241147275,-0.6869157557924875,-0.45821651930057533,133.2554139236201,0
84076,-0.2864335185057189,0.48385340296412244,-0.5595062655451949,0.2955004831135006,0.06350146467145669,-0.4904144607484205,0.9807372318674138,0.6459879389507739,-0.3536705842866262,-0.014961264940073526,146.84414083475943,0
168964,0.45386015695535986,1.7556123851014458,0.20895445213315375,0.8266474465370726,1.4951244101964767,-0.036530349682143665,-0.15206328166124988,0.4720883506306324,0.6500191061181695,-1.3989750886832097,103.97511242008026,0
64505,-1.3137578136860328,-1.0953016150698571,-0.16879678670214526,0.11095609606804342,0.7869695655549953,-0.8911330086014864,-1.0631090366494642,0.13808715313362985,-0.2584007202071684,0.9267209977715248,79.02107430954355,0
32217,-1.335052095426896,-1.090167849208967,0.6473256114622247,1.0445612757853708,-0.3897168901934041,-1.8486356916305207,-0.1675573394012255,0.18940590077956157,0.09881803892882439,-0.5633896649610052,42.34114396826489,0
97007,-0.565753662973468,1.1842530519136603,0.055096492656853846,0.7125038395159604,-0.412141412824783,0.08438088164566644,0.436715248168878,-1.0832339738941843,0.2739131289790113,-2.688525299796861,11.182602645592539,0
144475,-0.8246998603567915,1.3334884995050678,1.8234914692994408,-0.23790075176917547,-1.4609592542823513,-0.6484135750028399,1.137805822697871,-0.5910131735271067,0.5891239476675142,0.16855830129803526,121.60543348921743,0
